capture,ordinal,counter,field,previous_picture_top_line,picture_top_line,previous_switch_onset_line,switch_onset_line,previous_switch_line,switch_line,dp,ds,previous_reference_changed,previous_change_kind,raw_previous_rows,raw_rows
w_300s,347,13847,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=145.300/29.990 L521=99.602/58.009 L522=76.764/52.506 L525=10.744/0.887,L286=145.931/31.521 L521=99.000/57.181 L522=75.016/52.960 L525=10.711/0.847
w_300s,348,13848,1,25,25,262,262,none,none,0,0,no,no_previous_change,L25=142.223/35.859 L261=100.341/57.528 L262=26.525/32.190,L25=142.850/36.801 L261=99.977/58.512 L262=26.500/31.982
w_300s,348,13848,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=145.931/31.521 L521=99.000/57.181 L522=75.016/52.960 L525=10.711/0.847,L286=146.378/29.689 L521=99.675/58.389 L522=75.130/52.117 L525=10.512/0.818
w_300s,349,13849,1,25,25,262,262,none,none,0,0,yes,readout_change,L25=142.850/36.801 L261=99.977/58.512 L262=26.500/31.982,L25=142.731/35.357 L261=99.169/57.526 L262=26.034/31.411
w_300s,349,13849,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=146.378/29.689 L521=99.675/58.389 L522=75.130/52.117 L525=10.512/0.818,L286=142.650/30.690 L521=99.616/57.720 L522=79.877/55.187 L525=10.752/0.906
w_300s,350,13850,1,25,24,262,261,none,261,-1,unmeasurable,no,no_previous_change,L25=142.731/35.357 L261=99.169/57.526 L262=26.034/31.411,L24=142.156/36.403 L260=100.737/57.417 L261=26.877/32.136 L262=10.989/0.969
w_300s,350,13850,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=142.650/30.690 L521=99.616/57.720 L522=79.877/55.187 L525=10.752/0.906,L286=145.091/30.660 L521=98.833/58.327 L522=82.092/56.075 L525=10.505/0.812
w_300s,351,13851,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=142.156/36.403 L260=100.737/57.417 L261=26.877/32.136 L262=10.989/0.969,L24=141.192/36.305 L260=99.955/57.501 L261=26.738/32.505 L262=10.805/0.897
w_300s,351,13851,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=145.091/30.660 L521=98.833/58.327 L522=82.092/56.075 L525=10.505/0.812,L286=142.644/30.711 L521=100.328/58.021 L522=85.864/56.215 L525=10.342/0.795
w_300s,352,13852,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=141.192/36.305 L260=99.955/57.501 L261=26.738/32.505 L262=10.805/0.897,L24=141.077/35.254 L260=98.877/57.981 L261=26.548/31.424 L262=10.922/0.986
w_300s,352,13852,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=142.644/30.711 L521=100.328/58.021 L522=85.864/56.215 L525=10.342/0.795,L286=141.634/29.546 L521=97.050/57.426 L522=83.903/55.585 L525=10.606/0.836
w_300s,353,13853,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=141.077/35.254 L260=98.877/57.981 L261=26.548/31.424 L262=10.922/0.986,L24=139.475/35.405 L260=98.397/57.467 L261=26.970/31.625 L262=10.961/0.905
w_300s,353,13853,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=141.634/29.546 L521=97.050/57.426 L522=83.903/55.585 L525=10.606/0.836,L286=143.170/30.062 L521=97.744/57.125 L522=83.795/55.621 L525=10.769/0.819
w_300s,354,13854,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=139.475/35.405 L260=98.397/57.467 L261=26.970/31.625 L262=10.961/0.905,L24=139.311/33.765 L260=97.102/57.947 L261=26.747/31.176 L262=10.872/0.908
w_300s,354,13854,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=143.170/30.062 L521=97.744/57.125 L522=83.795/55.621 L525=10.769/0.819,L286=140.380/29.690 L521=98.644/58.017 L522=89.537/56.808 L525=10.883/0.861
w_300s,355,13855,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=139.311/33.765 L260=97.102/57.947 L261=26.747/31.176 L262=10.872/0.908,L24=140.620/33.282 L260=98.019/58.182 L261=27.084/31.666 L262=11.027/0.957
w_300s,355,13855,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=140.380/29.690 L521=98.644/58.017 L522=89.537/56.808 L525=10.883/0.861,L286=144.309/29.911 L521=96.728/57.414 L522=86.352/56.961 L525=10.614/0.806
w_300s,356,13856,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=140.620/33.282 L260=98.019/58.182 L261=27.084/31.666 L262=11.027/0.957,L24=139.912/32.894 L260=97.984/58.164 L261=27.992/31.982 L262=11.305/0.989
w_300s,356,13856,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=144.309/29.911 L521=96.728/57.414 L522=86.352/56.961 L525=10.614/0.806,L286=143.172/30.474 L521=96.469/57.145 L522=88.789/56.958 L525=10.525/0.834
w_300s,357,13857,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=139.912/32.894 L260=97.984/58.164 L261=27.992/31.982 L262=11.305/0.989,L24=136.691/34.373 L260=98.002/56.613 L261=29.244/33.374 L262=11.161/0.921
w_300s,357,13857,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=143.172/30.474 L521=96.469/57.145 L522=88.789/56.958 L525=10.525/0.834,L286=142.030/30.257 L521=98.391/56.809 L522=88.744/56.426 L525=10.417/0.829
w_300s,358,13858,1,24,24,261,260,261,260,0,-1,no,no_previous_change,L24=136.691/34.373 L260=98.002/56.613 L261=29.244/33.374 L262=11.161/0.921,L24=138.900/33.151 L259=98.108/56.329 L260=97.412/57.356 L262=10.811/0.917
w_300s,358,13858,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=142.030/30.257 L521=98.391/56.809 L522=88.744/56.426 L525=10.417/0.829,L286=140.444/29.796 L521=100.400/57.209 L522=82.423/55.969 L525=10.519/0.812
w_300s,359,13859,1,24,24,260,261,260,261,0,1,no,no_previous_change,L24=138.900/33.151 L259=98.108/56.329 L260=97.412/57.356 L262=10.811/0.917,L24=140.114/33.253 L260=98.486/56.727 L261=27.809/32.872 L262=10.809/0.870
w_300s,359,13859,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=140.444/29.796 L521=100.400/57.209 L522=82.423/55.969 L525=10.519/0.812,L286=141.314/29.891 L521=101.067/56.898 L522=80.923/53.983 L525=10.239/0.799
w_300s,360,13860,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=140.114/33.253 L260=98.486/56.727 L261=27.809/32.872 L262=10.809/0.870,L24=137.844/34.916 L260=98.463/58.117 L261=26.577/31.959 L262=10.645/0.921
w_300s,360,13860,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=141.314/29.891 L521=101.067/56.898 L522=80.923/53.983 L525=10.239/0.799,L286=139.589/29.669 L521=98.798/56.679 L522=75.767/54.011 L525=10.441/0.816
w_300s,361,13861,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=137.844/34.916 L260=98.463/58.117 L261=26.577/31.959 L262=10.645/0.921,L24=135.673/35.469 L260=96.562/57.038 L261=26.905/31.179 L262=10.817/0.960
w_300s,361,13861,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=139.589/29.669 L521=98.798/56.679 L522=75.767/54.011 L525=10.441/0.816,L286=142.673/30.660 L521=98.378/57.277 L522=79.909/54.233 L525=10.655/0.805
w_300s,362,13862,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=135.673/35.469 L260=96.562/57.038 L261=26.905/31.179 L262=10.817/0.960,L24=138.577/34.898 L260=98.856/56.472 L261=27.058/31.933 L262=10.891/0.983
w_300s,362,13862,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=142.673/30.660 L521=98.378/57.277 L522=79.909/54.233 L525=10.655/0.805,L286=140.211/30.039 L521=98.252/57.268 L522=82.519/55.972 L525=10.291/0.737
w_300s,363,13863,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=138.577/34.898 L260=98.856/56.472 L261=27.058/31.933 L262=10.891/0.983,L24=138.883/34.461 L260=99.675/57.978 L261=28.758/33.590 L262=10.817/0.957
w_300s,363,13863,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=140.211/30.039 L521=98.252/57.268 L522=82.519/55.972 L525=10.291/0.737,L286=142.833/30.163 L521=97.864/57.758 L522=84.169/56.490 L525=10.347/0.755
w_300s,364,13864,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=138.883/34.461 L260=99.675/57.978 L261=28.758/33.590 L262=10.817/0.957,L24=139.120/33.342 L260=97.586/56.802 L261=28.170/33.682 L262=10.588/0.940
w_300s,364,13864,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=142.833/30.163 L521=97.864/57.758 L522=84.169/56.490 L525=10.347/0.755,L286=142.447/29.410 L521=98.255/57.232 L522=85.539/55.785 L525=10.342/0.795
w_300s,365,13865,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=139.120/33.342 L260=97.586/56.802 L261=28.170/33.682 L262=10.588/0.940,L24=137.455/34.088 L260=97.562/57.448 L261=27.609/32.152 L262=10.955/1.050
w_300s,365,13865,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=142.447/29.410 L521=98.255/57.232 L522=85.539/55.785 L525=10.342/0.795,L286=139.600/30.155 L521=97.447/57.759 L522=82.602/54.944 L525=10.025/0.858
w_300s,366,13866,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=137.455/34.088 L260=97.562/57.448 L261=27.609/32.152 L262=10.955/1.050,L24=137.555/33.796 L260=99.852/56.504 L261=27.383/32.669 L262=11.130/1.028
w_300s,366,13866,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=139.600/30.155 L521=97.447/57.759 L522=82.602/54.944 L525=10.025/0.858,L286=140.266/30.251 L521=99.252/57.015 L522=85.614/55.249 L525=11.062/0.812
w_300s,367,13867,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=137.555/33.796 L260=99.852/56.504 L261=27.383/32.669 L262=11.130/1.028,L24=138.639/33.116 L260=98.934/57.651 L261=27.853/32.310 L262=11.266/0.941
w_300s,367,13867,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=140.266/30.251 L521=99.252/57.015 L522=85.614/55.249 L525=11.062/0.812,L286=142.809/29.874 L521=102.259/56.628 L522=93.686/56.365 L525=10.762/0.842
w_300s,368,13868,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=138.639/33.116 L260=98.934/57.651 L261=27.853/32.310 L262=11.266/0.941,L24=139.245/34.177 L260=100.359/57.376 L261=28.266/32.095 L262=11.547/0.972
w_300s,368,13868,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=142.809/29.874 L521=102.259/56.628 L522=93.686/56.365 L525=10.762/0.842,L286=142.033/29.833 L521=101.062/57.313 L522=87.414/55.346 L525=11.048/0.815
w_300s,369,13869,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=139.245/34.177 L260=100.359/57.376 L261=28.266/32.095 L262=11.547/0.972,L24=138.189/35.333 L260=99.752/56.655 L261=27.645/32.001 L262=11.045/1.059
w_300s,369,13869,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=142.033/29.833 L521=101.062/57.313 L522=87.414/55.346 L525=11.048/0.815,L286=142.180/29.583 L521=99.983/56.970 L522=84.439/54.525 L525=10.431/0.759
w_300s,370,13870,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=138.189/35.333 L260=99.752/56.655 L261=27.645/32.001 L262=11.045/1.059,L24=139.972/33.772 L260=100.102/57.087 L261=26.994/31.840 L262=11.119/1.009
w_300s,370,13870,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=142.180/29.583 L521=99.983/56.970 L522=84.439/54.525 L525=10.431/0.759,L286=142.703/29.969 L521=98.123/57.401 L522=86.056/55.910 L525=10.881/0.865
w_300s,371,13871,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=139.972/33.772 L260=100.102/57.087 L261=26.994/31.840 L262=11.119/1.009,L24=138.731/34.526 L260=99.514/57.646 L261=27.850/32.612 L262=11.116/1.053
w_300s,371,13871,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=142.703/29.969 L521=98.123/57.401 L522=86.056/55.910 L525=10.881/0.865,L286=141.470/29.526 L521=95.680/57.195 L522=87.153/55.896 L525=10.738/0.870
w_300s,372,13872,1,24,24,261,260,261,260,0,-1,no,no_previous_change,L24=138.731/34.526 L260=99.514/57.646 L261=27.850/32.612 L262=11.116/1.053,L24=137.781/34.226 L259=96.691/56.763 L260=99.459/57.070 L262=10.969/1.012
w_300s,372,13872,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=141.470/29.526 L521=95.680/57.195 L522=87.153/55.896 L525=10.738/0.870,L286=139.703/28.748 L521=97.592/57.358 L522=85.858/55.351 L525=10.650/0.794
w_300s,373,13873,1,24,24,260,261,260,261,0,1,no,no_previous_change,L24=137.781/34.226 L259=96.691/56.763 L260=99.459/57.070 L262=10.969/1.012,L24=137.094/34.043 L260=99.800/57.320 L261=27.113/31.809 L262=11.048/1.003
w_300s,373,13873,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=139.703/28.748 L521=97.592/57.358 L522=85.858/55.351 L525=10.650/0.794,L286=139.963/29.405 L521=98.455/57.665 L522=88.520/56.257 L525=10.486/0.893
w_300s,374,13874,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=137.094/34.043 L260=99.800/57.320 L261=27.113/31.809 L262=11.048/1.003,L24=136.588/35.341 L260=100.211/57.365 L261=26.584/30.659 L262=10.914/1.068
w_300s,374,13874,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=139.963/29.405 L521=98.455/57.665 L522=88.520/56.257 L525=10.486/0.893,L286=138.863/29.282 L521=100.266/56.837 L522=90.784/56.964 L525=10.564/0.855
w_300s,375,13875,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=136.588/35.341 L260=100.211/57.365 L261=26.584/30.659 L262=10.914/1.068,L24=136.420/37.044 L260=100.078/58.057 L261=29.300/33.562 L262=10.992/1.063
w_300s,375,13875,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=138.863/29.282 L521=100.266/56.837 L522=90.784/56.964 L525=10.564/0.855,L286=143.097/29.738 L521=100.202/56.349 L522=94.838/57.049 L525=10.541/0.819
w_300s,376,13876,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=136.420/37.044 L260=100.078/58.057 L261=29.300/33.562 L262=10.992/1.063,L24=137.188/36.325 L260=98.631/56.881 L261=28.809/33.072 L262=10.669/1.035
w_300s,376,13876,2,286,286,522,522,522,522,0,0,yes,readout_change,L286=143.097/29.738 L521=100.202/56.349 L522=94.838/57.049 L525=10.541/0.819,L286=138.887/29.026 L521=102.678/56.578 L522=99.086/57.051 L525=10.539/0.811
w_300s,377,13877,1,24,23,261,260,261,260,-1,-1,yes,raster_change,L24=137.188/36.325 L260=98.631/56.881 L261=28.809/33.072 L262=10.669/1.035,L23=136.694/37.004 L259=100.233/57.749 L260=33.336/34.115 L262=11.097/1.002
w_300s,377,13877,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=138.887/29.026 L521=102.678/56.578 L522=99.086/57.051 L525=10.539/0.811,L286=142.705/30.235 L521=99.675/56.749 L522=97.936/55.953 L525=10.355/0.937
w_300s,378,13878,1,23,23,260,260,260,260,0,0,no,no_previous_change,L23=136.694/37.004 L259=100.233/57.749 L260=33.336/34.115 L262=11.097/1.002,L23=136.252/37.097 L259=100.377/57.539 L260=32.875/33.377 L262=10.981/0.970
w_300s,378,13878,2,286,286,522,522,522,522,0,0,yes,readout_change,L286=142.705/30.235 L521=99.675/56.749 L522=97.936/55.953 L525=10.355/0.937,L286=140.814/29.720 L521=99.956/56.615 L522=95.628/56.760 L525=10.111/0.940
w_300s,379,13879,1,23,23,260,260,260,260,0,0,no,no_previous_change,L23=136.252/37.097 L259=100.377/57.539 L260=32.875/33.377 L262=10.981/0.970,L23=139.217/37.341 L259=99.131/55.980 L260=33.884/34.913 L262=11.123/0.993
w_300s,379,13879,2,286,286,522,522,522,522,0,0,yes,readout_change,L286=140.814/29.720 L521=99.956/56.615 L522=95.628/56.760 L525=10.111/0.940,L286=143.116/29.626 L521=101.516/57.747 L522=100.056/56.038 L525=10.295/0.990
w_300s,380,13880,1,23,23,260,260,260,260,0,0,no,no_previous_change,L23=139.217/37.341 L259=99.131/55.980 L260=33.884/34.913 L262=11.123/0.993,L23=137.892/36.518 L259=102.872/56.563 L260=36.244/35.882 L262=11.073/0.965
w_300s,380,13880,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=143.116/29.626 L521=101.516/57.747 L522=100.056/56.038 L525=10.295/0.990,L286=143.044/29.799 L521=102.266/58.053 L522=99.983/57.149 L525=10.252/0.973
w_300s,381,13881,1,23,23,260,260,260,260,0,0,no,no_previous_change,L23=137.892/36.518 L259=102.872/56.563 L260=36.244/35.882 L262=11.073/0.965,L23=138.363/37.538 L259=103.228/57.743 L260=37.419/36.671 L262=11.127/0.994
w_300s,381,13881,2,286,286,522,523,522,523,0,1,no,no_previous_change,L286=143.044/29.799 L521=102.266/58.053 L522=99.983/57.149 L525=10.252/0.973,L286=144.414/30.440 L522=100.761/56.929 L523=10.744/1.044 L525=10.494/0.989
w_300s,382,13882,1,23,23,260,260,260,260,0,0,no,no_previous_change,L23=138.363/37.538 L259=103.228/57.743 L260=37.419/36.671 L262=11.127/0.994,L23=136.853/38.177 L259=102.981/57.289 L260=36.708/35.798 L262=11.225/1.034
w_300s,382,13882,2,286,286,523,523,523,523,0,0,no,no_previous_change,L286=144.414/30.440 L522=100.761/56.929 L523=10.744/1.044 L525=10.494/0.989,L286=143.003/30.402 L522=99.119/58.274 L523=10.614/1.003 L525=10.438/0.989
w_300s,383,13883,1,23,23,260,260,260,260,0,0,no,no_previous_change,L23=136.853/38.177 L259=102.981/57.289 L260=36.708/35.798 L262=11.225/1.034,L23=138.036/38.180 L259=102.419/58.186 L260=36.700/34.841 L262=11.139/1.030
w_300s,383,13883,2,286,286,523,523,523,523,0,0,no,no_previous_change,L286=143.003/30.402 L522=99.119/58.274 L523=10.614/1.003 L525=10.438/0.989,L286=143.400/30.518 L522=99.828/56.710 L523=10.583/1.009 L525=10.561/0.927
w_300s,384,13884,1,23,23,260,260,260,260,0,0,no,no_previous_change,L23=138.036/38.180 L259=102.419/58.186 L260=36.700/34.841 L262=11.139/1.030,L23=138.509/37.279 L259=104.322/57.904 L260=38.047/37.411 L262=11.052/1.029
w_300s,384,13884,2,286,286,523,523,523,523,0,0,no,no_previous_change,L286=143.400/30.518 L522=99.828/56.710 L523=10.583/1.009 L525=10.561/0.927,L286=143.397/28.692 L522=98.478/59.001 L523=10.509/1.068 L525=10.328/0.921
w_300s,385,13885,1,23,23,260,260,260,260,0,0,no,no_previous_change,L23=138.509/37.279 L259=104.322/57.904 L260=38.047/37.411 L262=11.052/1.029,L23=137.898/38.043 L259=102.164/57.964 L260=36.370/35.452 L262=11.088/1.022
w_300s,385,13885,2,286,286,523,522,523,522,0,-1,no,no_previous_change,L286=143.397/28.692 L522=98.478/59.001 L523=10.509/1.068 L525=10.328/0.921,L286=143.700/30.025 L521=103.550/58.105 L522=102.166/58.348 L525=10.256/1.022
w_300s,386,13886,1,23,23,260,260,260,260,0,0,no,no_previous_change,L23=137.898/38.043 L259=102.164/57.964 L260=36.370/35.452 L262=11.088/1.022,L23=137.655/38.349 L259=101.708/57.549 L260=38.272/37.724 L262=10.914/0.997
w_300s,386,13886,2,286,286,522,522,522,522,0,0,yes,readout_change,L286=143.700/30.025 L521=103.550/58.105 L522=102.166/58.348 L525=10.256/1.022,L286=143.728/30.799 L521=104.042/57.582 L522=100.152/57.529 L525=10.511/0.900
w_300s,387,13887,1,23,23,260,260,260,260,0,0,no,no_previous_change,L23=137.655/38.349 L259=101.708/57.549 L260=38.272/37.724 L262=10.914/0.997,L23=138.970/37.582 L259=104.020/58.300 L260=36.078/37.177 L262=11.075/1.010
w_300s,387,13887,2,286,286,522,522,522,522,0,0,yes,readout_change,L286=143.728/30.799 L521=104.042/57.582 L522=100.152/57.529 L525=10.511/0.900,L286=145.327/31.188 L521=104.967/57.251 L522=102.777/57.792 L525=10.694/0.875
w_300s,388,13888,1,23,23,260,260,260,260,0,0,no,no_previous_change,L23=138.970/37.582 L259=104.020/58.300 L260=36.078/37.177 L262=11.075/1.010,L23=139.625/38.004 L259=103.545/58.366 L260=35.816/37.314 L262=10.952/1.009
w_300s,388,13888,2,286,286,522,522,522,522,0,0,yes,readout_change,L286=145.327/31.188 L521=104.967/57.251 L522=102.777/57.792 L525=10.694/0.875,L286=144.584/30.746 L521=105.041/57.104 L522=103.266/57.557 L525=10.456/0.874
w_300s,389,13889,1,23,23,260,260,260,260,0,0,no,no_previous_change,L23=139.625/38.004 L259=103.545/58.366 L260=35.816/37.314 L262=10.952/1.009,L23=138.978/36.786 L259=105.150/56.614 L260=37.202/37.176 L262=10.959/0.966
w_300s,389,13889,2,286,286,522,522,522,522,0,0,yes,readout_change,L286=144.584/30.746 L521=105.041/57.104 L522=103.266/57.557 L525=10.456/0.874,L286=144.027/29.326 L521=105.258/56.616 L522=103.952/56.880 L525=10.153/0.924
w_300s,390,13890,1,23,23,260,260,260,260,0,0,no,no_previous_change,L23=138.978/36.786 L259=105.150/56.614 L260=37.202/37.176 L262=10.959/0.966,L23=140.778/37.047 L259=105.050/56.646 L260=36.423/37.427 L262=11.511/1.026
w_300s,390,13890,2,286,286,522,523,522,523,0,1,no,no_previous_change,L286=144.027/29.326 L521=105.258/56.616 L522=103.952/56.880 L525=10.153/0.924,L286=143.759/29.418 L522=102.017/56.213 L523=10.236/1.023 L525=10.238/0.937
w_300s,391,13891,1,23,23,260,260,260,260,0,0,no,no_previous_change,L23=140.778/37.047 L259=105.050/56.646 L260=36.423/37.427 L262=11.511/1.026,L23=138.316/35.923 L259=105.233/56.743 L260=34.111/35.606 L262=11.225/1.000
w_300s,391,13891,2,286,286,523,522,523,522,0,-1,no,no_previous_change,L286=143.759/29.418 L522=102.017/56.213 L523=10.236/1.023 L525=10.238/0.937,L286=143.613/30.709 L521=116.375/49.038 L522=112.136/50.575 L525=10.456/0.885
w_300s,392,13892,1,23,23,260,260,260,260,0,0,no,no_previous_change,L23=138.316/35.923 L259=105.233/56.743 L260=34.111/35.606 L262=11.225/1.000,L23=141.389/36.833 L259=114.698/49.173 L260=42.859/45.067 L262=10.952/1.004
w_300s,392,13892,2,286,286,522,523,522,523,0,1,no,no_previous_change,L286=143.613/30.709 L521=116.375/49.038 L522=112.136/50.575 L525=10.456/0.885,L286=143.697/30.031 L522=111.772/50.119 L523=10.639/0.998 L525=10.408/0.936
w_300s,393,13893,1,23,23,260,259,260,259,0,-1,no,no_previous_change,L23=141.389/36.833 L259=114.698/49.173 L260=42.859/45.067 L262=10.952/1.004,L23=139.173/36.941 L258=116.094/50.751 L259=116.877/50.245 L262=11.222/0.959
w_300s,393,13893,2,286,286,523,522,523,522,0,-1,yes,raster_change,L286=143.697/30.031 L522=111.772/50.119 L523=10.639/0.998 L525=10.408/0.936,L286=145.144/30.703 L521=114.505/50.043 L522=113.639/50.602 L525=10.203/0.871
w_300s,394,13894,1,23,23,259,260,259,260,0,1,no,no_previous_change,L23=139.173/36.941 L258=116.094/50.751 L259=116.877/50.245 L262=11.222/0.959,L23=139.127/37.116 L259=109.939/54.208 L260=34.556/39.160 L262=11.095/1.012
w_300s,394,13894,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=145.144/30.703 L521=114.505/50.043 L522=113.639/50.602 L525=10.203/0.871,L286=144.322/29.972 L521=108.881/54.743 L522=104.592/55.417 L525=10.569/0.861
w_300s,395,13895,1,23,24,260,261,260,261,1,1,yes,raster_change,L23=139.127/37.116 L259=109.939/54.208 L260=34.556/39.160 L262=11.095/1.012,L24=139.200/37.161 L260=108.422/53.753 L261=34.053/37.731 L262=10.870/1.081
